Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO55,OUT049,1647.631507
FDX48,OUT046,3957.711086
FDU48,OUT046,1597.025173
FDR48,OUT019,2480.11541
FDK27,OUT013,1871.889087
FDT35,OUT013,2671.619506
FDN12,OUT049,1677.324803
NCE31,OUT019,248.0193075
FDL21,OUT017,692.9698811
FDV56,OUT017,1768.599346
FDR16,OUT017,3329.268488
NCP41,OUT049,1706.19151
FDJ27,OUT013,1668.598834
FDA07,OUT017,2562.407338
FDK55,OUT049,1311.905814
FDM33,OUT049,5092.318697
FDY46,OUT046,2615.510438
FDD36,OUT046,2020.4332
FDB12,OUT027,1707.172358
FDF28,OUT019,1865.52699
NCE07,OUT019,354.4475441
FDW50,OUT027,4138.331494
NCW18,OUT017,3554.941385
NCJ17,OUT019,292.092901
DRZ24,OUT010,2050.672064
FDS07,OUT035,3120.585007
NCW05,OUT010,2688.26231
FDZ22,OUT018,1238.353134
FDK02,OUT046,2847.508831
FDZ45,OUT027,3259.799747
FDL25,OUT046,1420.960781
FDS08,OUT045,2417.985971
NCZ42,OUT027,3253.810455
FDX57,OUT035,1860.740515
FDF21,OUT046,2672.373822
FDJ56,OUT018,1923.775967
FDX10,OUT013,675.6982451
DRG48,OUT035,2319.371428
DRN37,OUT046,2364.695061
NCY41,OUT018,583.6705379
FDN28,OUT045,1174.231425
FDE34,OUT045,514.1726949
FDR10,OUT045,4258.818013
FDC32,OUT017,1358.525089
DRG13,OUT046,2396.132472
FDP59,OUT049,1572.024681
NCT53,OUT010,2567.461361
FDL57,OUT027,4829.006631
FDN32,OUT010,521.9141071
FDK09,OUT018,4083.749017
FDA52,OUT010,2662.332222
FDC57,OUT049,3299.229366
FDI09,OUT035,3604.530305
NCB07,OUT046,2606.834945
FDP26,OUT035,1313.876091
FDP40,OUT027,1862.544737
FDL15,OUT013,3914.758929
FDV07,OUT046,1419.855022
FDS03,OUT017,1054.967462
FDE50,OUT049,3679.933096
FDQ15,OUT017,1340.669819
FDQ33,OUT010,378.4808279
FDT22,OUT013,1016.928951
DRO35,OUT035,1519.561101
FDJ41,OUT049,5505.671401
FDQ27,OUT035,1930.94527
FDC26,OUT017,2038.540512
NCF43,OUT027,1877.171399
NCR50,OUT035,2333.152427
FDE39,OUT018,306.4822336
FDN49,OUT027,691.9584391
DRG11,OUT035,1833.928783
NCA18,OUT049,1713.013237
FDM36,OUT018,2566.446234
FDW32,OUT017,1292.17338
NCQ18,OUT010,1849.607952
FDX14,OUT027,1340.434402
FDD46,OUT017,2102.722289
FDI34,OUT019,3511.866785
NCJ17,OUT035,292.092901
FDB52,OUT035,537.6954497
FDV55,OUT018,2452.835099
FDC57,OUT046,3299.229366
FDB29,OUT046,2731.466833
NCO43,OUT035,309.9762843
FDG44,OUT045,900.1021005
FDJ34,OUT045,1758.174832
FDH40,OUT049,262.6614196
NCD07,OUT027,1343.736387
FDB41,OUT017,681.1893756
FDH47,OUT018,1783.984935
DRK37,OUT035,3497.100332
FDM25,OUT019,2622.173255
NCX06,OUT045,3323.030293
NCS05,OUT017,2357.623758
FDS39,OUT045,2179.819965
FDC47,OUT027,4702.580246
FDG20,OUT013,2440.574803
DRL23,OUT017,2480.337464
FDY33,OUT013,2696.731961
NCH18,OUT045,3405.380296
FDX47,OUT035,2110.937431
NCB06,OUT045,2395.558398
FDP36,OUT049,836.3972973
FDW44,OUT018,2444.496949
NCU41,OUT018,4542.288397
NCS17,OUT046,1709.750219
FDD46,OUT035,2102.722289
FDE45,OUT017,427.5944189
FDI09,OUT017,3604.530305
NCJ54,OUT010,3943.335598
NCA29,OUT018,4415.471443
NCN41,OUT027,2084.058877
FDY34,OUT035,2936.327651
NCG55,OUT035,1875.09981
DRM49,OUT046,699.751164
NCB42,OUT049,1906.616702
FDE58,OUT045,2059.498729
DRJ25,OUT013,1648.622985
FDS47,OUT010,1302.407725
FDY21,OUT049,3398.144355
NCI54,OUT013,1841.156557
FDO24,OUT017,2616.107541
FDY43,OUT035,2687.890745
FDF35,OUT018,2832.84214
NCP29,OUT019,1052.133171
FDN28,OUT027,1174.231425
FDJ50,OUT018,1813.643152
FDQ14,OUT027,2189.299631
FDC37,OUT035,2528.409448
FDN08,OUT046,1858.930307
FDD04,OUT035,2258.590874
FDW34,OUT018,524.7235171
FDP04,OUT017,950.3310941
NCG07,OUT017,3604.64371
NCN14,OUT018,2821.743608
FDJ16,OUT045,1887.690546
NCM42,OUT045,2676.809708
NCF19,OUT046,793.9901615
FDY21,OUT018,3398.144355
FDY19,OUT035,246.7593507
FDV09,OUT045,2374.355417
FDA28,OUT013,283.2567027
FDC38,OUT018,1557.949178
FDL28,OUT045,5360.791291
NCH43,OUT049,4886.963501
NCN53,OUT045,878.3335456
NCW05,OUT017,2688.26231
NCO30,OUT018,461.5152914
FDT04,OUT019,620.7719578
FDB27,OUT018,2775.923096
NCK07,OUT013,4098.368539
NCA53,OUT013,1703.295155
FDB33,OUT018,412.2031234
FDU37,OUT017,286.2817808
FDR13,OUT035,1907.745655
FDE45,OUT049,427.5944189
FDV37,OUT017,2641.095855
FDX44,OUT019,1240.681176
NCL06,OUT017,4113.67669
FDJ28,OUT045,3311.898491
FDX55,OUT049,3724.98979
NCK17,OUT018,141.5739173
FDH52,OUT035,161.290767
FDN13,OUT027,1365.753071
FDK44,OUT018,2343.562013
FDU16,OUT046,1337.249594
FDZ07,OUT017,1017.305161
NCN06,OUT027,2427.729396
FDH02,OUT010,189.3456914
NCW18,OUT045,3554.941385
FDH57,OUT013,1986.719805
FDV35,OUT045,415.3807743
NCU29,OUT013,2454.400977
NCP02,OUT046,942.9592088
FDN44,OUT013,2737.998649
FDX03,OUT018,612.9757861
FDR11,OUT010,2634.306511
FDA36,OUT046,2630.009336
FDP58,OUT027,3562.125223
FDH31,OUT045,1252.157806
FDH34,OUT035,2780.236326
FDS13,OUT035,3753.884701
FDT01,OUT018,602.5703412
FDY09,OUT049,3528.238271
FDV33,OUT027,4026.074549
NCW29,OUT010,2359.561431
NCN17,OUT045,2731.524916
FDX01,OUT046,1981.491056
FDL03,OUT049,3279.048398
DRL59,OUT049,806.7869025
DRM11,OUT027,3940.845162
FDA43,OUT049,3178.013553
FDZ56,OUT010,2603.950893
FDI44,OUT018,1459.106492
FDB50,OUT013,316.739319
FDU15,OUT019,609.8688654
NCJ19,OUT019,1130.982868
FDD48,OUT013,217.5874734
NCW42,OUT035,3579.565408
FDL24,OUT017,3111.536903
NCB30,OUT013,3260.425392
FDK25,OUT013,2819.468747
FDW28,OUT049,2928.746008
FDD47,OUT017,406.9805692
FDK16,OUT019,1431.531837
FDW37,OUT046,1248.372385
FDA48,OUT035,3407.033057
FDA14,OUT017,2163.817273
FDV15,OUT013,1902.666573
FDN22,OUT049,3498.369411
NCD55,OUT045,615.7901869
FDY43,OUT013,2687.890745
NCU05,OUT017,1293.012491
FDF10,OUT035,2966.758173
FDR39,OUT018,4876.388539
FDG40,OUT013,650.8812972
FDZ28,OUT019,2989.834312
FDE02,OUT045,1755.806447
FDU60,OUT049,2693.357938
FDM21,OUT013,3341.525085
FDV52,OUT019,241.8690919
NCW06,OUT013,3223.418527
FDX36,OUT035,4911.340063
FDT35,OUT027,2671.619506
NCL19,OUT010,318.1773169
NCD31,OUT046,2771.876458
FDE53,OUT019,1399.192148
FDW58,OUT019,1765.267183
DRF48,OUT046,584.0684368
FDW57,OUT035,2991.804525
DRH13,OUT017,2530.527885
FDT33,OUT013,2598.839535
DRK47,OUT027,3399.419536
FDY22,OUT010,348.8863934
FDC35,OUT019,558.9876924
FDO03,OUT013,3771.874363
FDF24,OUT045,1508.276143
FDF56,OUT018,2656.674958
FDD28,OUT013,180.7930054
FDG53,OUT027,3038.403812
FDO27,OUT019,1647.802884
NCF54,OUT018,2663.694913
FDC20,OUT027,184.2255019
FDU10,OUT046,1458.958283
DRA24,OUT018,2415.832192
FDA02,OUT010,2553.057643
FDG10,OUT017,1054.530796
FDW39,OUT010,2768.399489
FDP04,OUT019,950.3310941
NCM55,OUT013,4231.200645
FDG47,OUT045,559.9734147
NCU41,OUT017,4542.288397
NCK31,OUT017,910.3846736
FDZ46,OUT045,2911.158188
FDU13,OUT027,3325.462345
NCF19,OUT045,793.9901615
NCJ43,OUT013,2928.366041
NCJ05,OUT045,2590.081099
FDS04,OUT027,1988.864109
FDX28,OUT010,1378.906192
FDB41,OUT027,681.1893756
FDG53,OUT046,3038.403812
FDL15,OUT010,3914.758929
FDQ08,OUT049,1018.588262
DRN36,OUT013,1776.109181
FDI46,OUT013,4247.953751
FDG16,OUT027,5196.762857
FDV32,OUT013,1244.641311
FDF44,OUT010,216.2966595
FDK04,OUT018,906.5032169
NCA41,OUT013,2785.623225
FDD51,OUT017,711.1250135
NCZ53,OUT045,3118.868508
FDP01,OUT027,2252.422309
FDY25,OUT049,3618.978881
FDB17,OUT018,2470.02711
NCV54,OUT018,270.0464253
FDJ32,OUT017,1052.311146
FDA37,OUT049,1783.735039
FDG35,OUT035,3429.548275
NCM05,OUT018,4146.517881
FDG45,OUT046,3589.904448
FDH28,OUT013,148.4593329
NCE18,OUT049,5588.735366
FDH38,OUT045,1947.273753
FDR56,OUT013,2588.173469
FDH17,OUT027,2493.744153
FDD39,OUT049,3470.569192
FDB41,OUT049,681.1893756
NCR53,OUT046,3232.31874
FDX46,OUT017,784.087614
FDV28,OUT049,154.3271108
FDA08,OUT018,3147.477646
FDH45,OUT017,1657.34086
NCS38,OUT010,1904.430776
FDD40,OUT010,2969.327769
DRM59,OUT035,2402.664222
NCJ43,OUT018,2928.366041
NCN29,OUT013,691.6557991
NCC19,OUT045,2865.404486
FDR56,OUT035,2588.173469
FDZ43,OUT049,4480.529024
FDJ32,OUT010,1052.311146
DRH03,OUT017,2389.875962
NCZ54,OUT035,3218.200519
FDE26,OUT017,2148.040831
FDS03,OUT045,1054.967462
DRZ24,OUT019,2050.672064
FDO48,OUT027,554.4724283
FDW39,OUT049,2768.399489
NCK05,OUT049,1154.791146
NCK30,OUT017,5188.973127
FDT27,OUT018,3341.757007
FDS08,OUT019,2417.985971
NCJ19,OUT049,1130.982868
FDC58,OUT045,765.9643971
DRE37,OUT013,4609.797722
FDW02,OUT035,2370.007413
FDJ02,OUT010,1990.871399
FDX09,OUT045,431.725101
FDT31,OUT010,2934.172821
FDI24,OUT049,2967.510537
FDY09,OUT045,3528.238271
FDV28,OUT045,154.3271108
DRM47,OUT049,2961.151126
FDT52,OUT019,5524.562478
FDI48,OUT018,760.3801366
FDY55,OUT017,5579.944753
FDU48,OUT013,1597.025173
FDN25,OUT045,664.2731401
FDP20,OUT049,1916.794803
FDJ15,OUT013,2711.091135
FDD04,OUT018,2258.590874
FDY58,OUT045,5512.654541
FDR37,OUT018,582.3262026
FDF44,OUT013,216.2966595
FDD32,OUT045,172.7944886
FDR57,OUT017,2148.716233
DRG39,OUT027,796.2852751
FDX15,OUT017,2797.519246
DRN37,OUT045,2364.695061
FDW40,OUT027,2338.703497
FDB32,OUT049,1494.23993
FDM40,OUT018,2298.20588
FDE39,OUT027,306.4822336
DRH49,OUT017,1297.344135
FDT46,OUT049,829.9021059
NCF06,OUT035,3045.242896
FDP07,OUT017,505.5667138
FDC04,OUT013,3982.198609
FDZ32,OUT017,2610.697925
FDD50,OUT045,3190.256739
FDU56,OUT017,2674.197608
FDV34,OUT017,1364.910713
NCY41,OUT013,583.6705379
NCK18,OUT046,2992.822421
DRH25,OUT049,801.8193932
FDT57,OUT046,2532.205268
FDV56,OUT018,1768.599346
FDV12,OUT045,1913.084375
FDN52,OUT017,1227.733364
FDX38,OUT035,794.5289033
FDE47,OUT018,1926.833454
NCO07,OUT013,3750.041115
FDV09,OUT027,2374.355417
FDZ23,OUT019,552.3330265
DRH51,OUT018,1268.727858
NCY54,OUT045,2356.181636
DRG49,OUT013,4899.893443
NCC19,OUT049,2865.404486
NCV53,OUT045,4978.191084
FDZ47,OUT019,1460.405127
NCO26,OUT018,2749.400738
NCP02,OUT045,942.9592088
NCW30,OUT018,4000.639833
NCN55,OUT046,715.0957006
FDB20,OUT010,240.6348377
DRL11,OUT013,2136.681302
DRD60,OUT045,3097.658626
FDW14,OUT010,1383.913664
FDL27,OUT010,204.8404421
FDU09,OUT018,868.7426202
DRH36,OUT027,1089.773564
FDP34,OUT027,3781.532414
FDE04,OUT017,2782.650349
FDZ57,OUT027,3152.530503
FDF02,OUT010,1766.520463
FDG28,OUT045,3717.501847
NCI31,OUT046,821.8812241
FDT43,OUT013,1717.675199
FDU20,OUT046,1577.477505
FDD53,OUT013,709.4246972
FDW15,OUT045,2510.878636
NCT53,OUT045,2567.461361
NCG55,OUT027,1875.09981
FDD48,OUT035,217.5874734
FDG47,OUT049,559.9734147
FDI21,OUT017,1286.319575
FDT27,OUT017,3341.757007
DRO35,OUT013,1519.561101
FDD33,OUT017,3438.153968
FDC04,OUT035,3982.198609
FDY34,OUT013,2936.327651
DRJ49,OUT049,2761.258641
FDE05,OUT049,1918.227869
FDU31,OUT017,5103.222044
NCN19,OUT027,3072.059336
FDK56,OUT027,3157.754406
FDK58,OUT017,1809.742349
NCJ42,OUT035,1385.233322
FDZ34,OUT027,2711.203201
FDA52,OUT018,2662.332222
NCR29,OUT013,830.8872068
FDT48,OUT035,3517.961948
DRJ51,OUT019,626.4971897
NCS54,OUT046,3462.787423
FDV01,OUT035,2489.326581
DRG51,OUT027,2389.848828
NCG42,OUT013,2179.746014
FDA51,OUT049,1856.974915
FDV19,OUT010,4350.935409
NCT18,OUT045,3854.210344
NCS41,OUT045,3001.20147
FDO03,OUT046,3771.874363
FDL12,OUT010,1209.677185
FDY37,OUT010,2162.39342
FDI58,OUT049,2504.967898
FDT28,OUT018,340.2505241
NCC42,OUT010,3210.653204
FDO01,OUT017,337.0996355
FDJ02,OUT013,1990.871399
FDQ04,OUT018,1517.267878
DRL47,OUT013,1974.423574
FDZ32,OUT035,2610.697925
FDC35,OUT035,558.9876924
FDX14,OUT045,1340.434402
FDZ35,OUT013,1802.925975
FDL14,OUT013,2592.183072
FDO04,OUT049,840.6697898
DRK11,OUT017,3617.850892
FDB44,OUT018,3324.570024
FDZ50,OUT049,3169.920072
FDI12,OUT027,1343.770901
FDU43,OUT017,4096.283553
FDD58,OUT010,2746.347014
FDB27,OUT017,2775.923096
FDB04,OUT018,192.1218631
NCO17,OUT013,1999.02834
FDL12,OUT017,1209.677185
DRJ13,OUT049,2500.322199
FDD57,OUT045,1407.235297
FDW19,OUT035,1811.133809
DRD27,OUT018,1354.174902
FDH27,OUT027,3696.60146
NCW30,OUT027,4000.639833
FDR40,OUT018,1350.989586
FDG05,OUT013,2429.859492
NCY41,OUT019,583.6705379
FDI38,OUT018,2680.218825
FDR20,OUT046,864.7173618
FDE09,OUT017,1818.701016
FDN50,OUT019,1451.105763
DRF27,OUT045,2790.179116
DRF51,OUT013,148.7380239
NCO02,OUT019,984.6610594
FDB51,OUT027,972.873842
FDJ50,OUT013,1813.643152
FDN52,OUT013,1227.733364
FDX14,OUT013,1340.434402
FDT27,OUT019,3341.757007
FDV10,OUT013,829.587803
FDU33,OUT046,865.5922683
FDU58,OUT046,3068.365345
NCP42,OUT027,3031.56772
FDL51,OUT027,3719.031519
DRH15,OUT027,795.234458
FDU16,OUT017,1337.249594
FDW15,OUT017,2510.878636
FDQ44,OUT045,2097.691638
NCI06,OUT027,433.3177942
DRK23,OUT019,4557.185024
FDC28,OUT035,239.3909948
NCY17,OUT019,796.1699763
NCV05,OUT018,2493.298887
FDM34,OUT019,2219.418692
DRD60,OUT027,3097.658626
FDT38,OUT046,1301.719754
FDQ57,OUT018,2114.434234
FDE59,OUT027,1480.032496
NCM43,OUT046,2542.151898
DRI51,OUT049,2726.539802
NCG30,OUT017,1832.822288
NCK54,OUT035,1961.026289
FDQ16,OUT019,2647.602068
FDI36,OUT013,2906.879806
FDX16,OUT027,2973.29307
FDA34,OUT046,3582.209689
FDJ48,OUT018,2936.990053
FDU47,OUT035,3341.020506
FDS39,OUT046,2179.819965
FDD11,OUT046,3651.194694
FDM16,OUT027,1168.204703
FDU56,OUT018,2674.197608
FDQ32,OUT017,2075.902129
DRK35,OUT013,647.7461376
FDA58,OUT049,3475.015802
DRG48,OUT019,2319.371428
FDT59,OUT010,4347.849082
FDQ31,OUT019,1431.072427
FDS51,OUT018,988.8816851
FDW32,OUT027,1292.17338
FDI15,OUT027,5519.294917
NCV30,OUT017,1137.483883
DRG25,OUT049,3020.026098
FDT02,OUT013,681.9877406
FDO33,OUT027,1841.468713
FDP38,OUT035,767.2953943
FDZ45,OUT035,3259.799747
NCA54,OUT027,2537.734536
FDU33,OUT017,865.5922683
FDN58,OUT017,4242.43775
FDI05,OUT045,1144.0474
FDM57,OUT019,1153.721277
NCS42,OUT027,1463.435413
FDB57,OUT045,3346.832706
FDC03,OUT045,5174.974619
FDZ58,OUT013,2129.001207
NCK29,OUT045,1900.836547
NCR53,OUT045,3232.31874
FDE26,OUT027,2148.040831
FDU52,OUT049,2610.202489
FDE41,OUT027,1419.171423
FDU38,OUT018,2912.687655
FDA52,OUT017,2662.332222
FDW46,OUT046,2042.337591
DRI59,OUT035,3750.307089
FDT38,OUT035,1301.719754
FDL33,OUT018,2819.545655
FDQ01,OUT027,3521.331047
FDJ08,OUT046,4893.788952
FDQ47,OUT049,903.381883
NCZ18,OUT013,4085.044941
FDE29,OUT017,1223.109942
FDF10,OUT027,2966.758173
FDC48,OUT049,2075.894848
FDY58,OUT013,5512.654541
NCX30,OUT010,3866.213573
FDV11,OUT013,2595.205146
FDT46,OUT046,829.9021059
DRD01,OUT019,879.9222438
FDQ11,OUT013,748.8331937
NCM41,OUT017,2709.527201
NCC55,OUT013,149.3702093
FDG45,OUT027,3589.904448
NCQ54,OUT049,3279.129586
FDM34,OUT045,2219.418692
FDD17,OUT019,3437.564647
FDN38,OUT027,4179.803733
FDB53,OUT018,2920.280009
NCL06,OUT035,4113.67669
NCV18,OUT019,1536.00019
FDX25,OUT013,3069.292844
FDB39,OUT046,901.5965451
FDC33,OUT049,600.5383279
NCO14,OUT018,165.5257798
FDA58,OUT027,3475.015802
NCQ02,OUT017,3016.201304
NCR53,OUT017,3232.31874
FDN52,OUT046,1227.733364
FDG26,OUT046,3574.465748
FDE23,OUT027,835.4818054
DRI37,OUT013,924.7037122
DRH37,OUT018,2483.724743
FDO01,OUT035,337.0996355
FDK45,OUT049,2159.970417
FDP23,OUT049,575.4402146
FDM33,OUT035,5092.318697
FDD36,OUT017,2020.4332
FDL56,OUT017,1345.243469
FDT27,OUT010,3341.757007
FDG52,OUT017,816.5377869
NCL42,OUT035,4108.340502
DRJ24,OUT046,4638.101775
FDV38,OUT046,779.648271
FDT35,OUT045,2671.619506
FDY51,OUT045,3197.747679
FDC37,OUT017,2528.409448
NCP43,OUT013,4172.994376
FDO33,OUT045,1841.468713
FDW04,OUT018,1847.393542
NCC31,OUT046,4060.744891
FDK22,OUT049,3973.372535
FDJ50,OUT017,1813.643152
FDV13,OUT017,1461.259505
DRL60,OUT017,2378.926131
FDW03,OUT017,293.4073968
FDY27,OUT035,2029.131553
FDB39,OUT027,901.5965451
FDU59,OUT045,2415.283497
FDZ57,OUT049,3152.530503
FDO21,OUT049,544.0284682
FDS43,OUT018,2675.664298
FDU28,OUT010,3081.386628
FDC51,OUT010,2032.051256
FDW16,OUT010,1297.924607
FDP32,OUT010,1998.314493
FDB60,OUT019,3198.310037
NCQ30,OUT046,2817.203494
FDD26,OUT049,3339.311114
FDI44,OUT045,1459.106492
DRH23,OUT046,2000.506165
FDO44,OUT046,1854.606691
FDG04,OUT046,3491.437052
FDM32,OUT027,1720.222509
FDM09,OUT013,468.3038514
FDZ47,OUT013,1460.405127
FDM40,OUT027,2298.20588
FDY48,OUT017,1644.0248
NCM30,OUT045,689.827933
FDX36,OUT010,4911.340063
DRF03,OUT017,624.1268069
FDN51,OUT049,4138.56508
FDM57,OUT049,1153.721277
FDB35,OUT049,2434.070937
FDY13,OUT027,1314.67114
FDA37,OUT017,1783.735039
NCX53,OUT017,2466.458213
FDD59,OUT018,1435.657222
FDX10,OUT019,675.6982451
FDC03,OUT018,5174.974619
FDW43,OUT035,5572.756874
FDW10,OUT046,447.7627897
FDY14,OUT027,3743.793334
FDV43,OUT045,173.6200956
FDO40,OUT013,2635.794561
FDP46,OUT027,1574.665331
NCE43,OUT019,3498.695043
FDD05,OUT035,2186.534569
FDJ60,OUT010,4266.667253
DRE27,OUT018,1319.583085
FDO11,OUT035,4446.061639
DRG11,OUT027,1833.928783
FDK33,OUT010,4136.149625
DRM23,OUT045,2548.48436
FDJ02,OUT027,1990.871399
NCZ05,OUT045,1783.1407
NCL30,OUT013,1996.660645
FDZ19,OUT018,2225.691037
FDM45,OUT049,2885.953205
FDO36,OUT046,2781.820848
NCK31,OUT045,910.3846736
DRJ37,OUT045,2364.25964
FDP24,OUT018,1537.958514
FDF46,OUT013,1912.775479
FDX46,OUT019,784.087614
NCL18,OUT045,4872.58008
FDJ26,OUT013,534.8622494
FDJ07,OUT045,1699.388742
FDY15,OUT013,2269.528518
DRG01,OUT045,1397.78473
FDF58,OUT045,1107.911863
FDZ14,OUT019,1894.410717
FDP31,OUT049,945.4329437
FDH45,OUT013,1657.34086
FDA09,OUT010,3737.567224
FDW31,OUT035,2906.579902
FDA57,OUT046,703.1822306
NCE55,OUT035,2770.526936
FDC17,OUT019,649.2639612
FDC59,OUT013,1098.97301
FDA22,OUT013,2862.85575
FDK52,OUT035,4737.412098
NCM26,OUT046,2219.213332
NCT53,OUT035,2567.461361
FDW45,OUT018,339.4472402
NCI18,OUT035,3524.146256
FDE38,OUT018,2807.687981
FDF08,OUT019,1422.048462
FDY58,OUT010,5512.654541
FDF58,OUT019,1107.911863
FDX39,OUT017,3841.172761
FDB44,OUT049,3324.570024
FDF28,OUT013,1865.52699
FDE39,OUT013,306.4822336
FDT37,OUT018,2798.448846
FDZ45,OUT017,3259.799747
FDO40,OUT035,2635.794561
FDM57,OUT027,1153.721277
DRG36,OUT017,3220.217207
FDY36,OUT010,1260.618206
DRL60,OUT027,2378.926131
FDS25,OUT019,2185.37055
DRF49,OUT027,2672.149638
FDP16,OUT045,5502.946187
FDS60,OUT049,4344.795648
FDU15,OUT027,609.8688654
FDK43,OUT046,2182.704099
FDN25,OUT046,664.2731401
FDE53,OUT049,1399.192148
FDB22,OUT013,2441.312892
FDE39,OUT017,306.4822336
FDX35,OUT035,3128.977242
NCG54,OUT049,3142.885799
FDH27,OUT035,3696.60146
NCK42,OUT013,3070.702072
FDS25,OUT049,2185.37055
FDI10,OUT018,2881.271224
FDU35,OUT035,1627.805476
FDI04,OUT017,3629.272835
DRK23,OUT035,4557.185024
FDB53,OUT019,2920.280009
FDY02,OUT049,4342.568401
FDM60,OUT035,132.8685938
NCJ31,OUT010,3508.229391
DRP35,OUT017,1681.208036
NCQ30,OUT018,2817.203494
DRL11,OUT010,2136.681302
FDU01,OUT013,3407.873222
FDR39,OUT035,4876.388539
FDO08,OUT046,4240.218081
FDC02,OUT045,4328.452579
NCZ29,OUT035,3166.531953
FDF29,OUT010,1986.373975
FDZ23,OUT017,552.3330265
NCU53,OUT018,4147.892251
NCW30,OUT013,4000.639833
NCM26,OUT027,2219.213332
FDV50,OUT027,1700.608436
FDW15,OUT049,2510.878636
FDI35,OUT027,3306.489046
FDO11,OUT017,4446.061639
FDN48,OUT046,195.3773763
NCA17,OUT049,3591.291634
NCN54,OUT013,1306.705518
FDP22,OUT013,918.7226882
NCB54,OUT035,1752.052903
FDD08,OUT045,143.2319882
DRM48,OUT010,807.6256416
FDG41,OUT027,2733.144452
FDE44,OUT027,1829.970992
FDE26,OUT035,2148.040831
NCS38,OUT013,1904.430776
NCJ54,OUT018,3943.335598
FDI40,OUT019,2672.301142
FDN45,OUT018,597.421505
FDU43,OUT046,4096.283553
FDI04,OUT010,3629.272835
NCC07,OUT018,1639.735577
NCC07,OUT019,1639.735577
NCD18,OUT045,3546.649036
FDU55,OUT035,5455.341548
FDX59,OUT035,538.5790555
FDR52,OUT049,3273.002906
NCP17,OUT013,1145.667195
FDQ32,OUT045,2075.902129
NCT17,OUT049,2519.691926
FDO10,OUT049,1046.968828
FDE32,OUT049,628.7741194
FDN44,OUT045,2737.998649
FDH02,OUT035,189.3456914
FDK60,OUT013,1646.65199
FDS24,OUT019,2420.71433
FDL03,OUT010,3279.048398
FDB46,OUT027,3615.397125
FDO48,OUT049,554.4724283
FDZ39,OUT049,240.3544887
FDT02,OUT027,681.9877406
FDC50,OUT013,342.2332109
FDP39,OUT035,896.8202085
DRG15,OUT018,1989.658534
FDP10,OUT018,1453.543307
FDF53,OUT027,2689.064419
FDN34,OUT045,3243.621636
FDK02,OUT045,2847.508831
FDC23,OUT045,3779.405509
FDJ10,OUT019,267.8377728
FDE53,OUT035,1399.192148
FDR25,OUT035,4265.983687
FDW50,OUT046,4138.331494
FDS09,OUT049,933.4647016
FDW49,OUT010,491.6811675
FDU51,OUT046,3247.747726
FDF28,OUT018,1865.52699
NCY30,OUT018,2981.62836
FDD44,OUT045,5238.707706
FDX09,OUT017,431.725101
NCF30,OUT013,3152.667543
FDZ50,OUT019,3169.920072
FDW37,OUT013,1248.372385
FDD11,OUT049,3651.194694
DRH39,OUT018,198.6606594
FDA36,OUT049,2630.009336
NCG43,OUT049,1738.218873
FDF02,OUT035,1766.520463
FDP57,OUT027,1640.254542
NCE42,OUT017,2830.208803
NCR38,OUT027,5088.155313
FDP03,OUT019,2928.719869
FDO51,OUT035,864.8553752
NCQ42,OUT046,273.112778
NCM41,OUT046,2709.527201
FDH48,OUT027,2250.716887
DRF60,OUT046,5106.611202
FDJ27,OUT035,1668.598834
FDQ14,OUT013,2189.299631
FDN27,OUT017,1687.3704
NCQ02,OUT046,3016.201304
FDJ33,OUT049,281.1671864
FDP07,OUT027,505.5667138
DRE01,OUT049,4393.871303
FDU36,OUT045,1747.108467
FDL28,OUT017,5360.791291
NCX53,OUT046,2466.458213
FDZ39,OUT013,240.3544887
NCP42,OUT013,3031.56772
FDJ14,OUT035,1325.643274
FDK04,OUT049,906.5032169
NCC19,OUT017,2865.404486
FDS09,OUT018,933.4647016
FDZ02,OUT046,1352.186624
FDD35,OUT018,2055.733525
NCY42,OUT017,2943.096614
FDB05,OUT045,4728.365903
FDF20,OUT035,3057.14553
NCO41,OUT018,1588.746489
FDC40,OUT027,1192.741586
FDV58,OUT045,2739.847572
FDZ57,OUT045,3152.530503
DRM35,OUT046,2887.305793
DRN36,OUT018,1776.109181
FDQ13,OUT046,1341.134646
DRO35,OUT010,1519.561101
NCD43,OUT035,2475.93491
FDA51,OUT018,1856.974915
NCX17,OUT027,3053.05631
NCZ17,OUT049,700.0406824
FDR11,OUT027,2634.306511
FDW34,OUT049,524.7235171
FDN50,OUT017,1451.105763
FDS09,OUT046,933.4647016
FDS48,OUT018,2325.521361
FDL44,OUT049,506.2593711
DRF48,OUT018,584.0684368
FDA14,OUT018,2163.817273
NCD30,OUT049,1458.078087
FDI16,OUT017,181.3154573
NCG06,OUT035,3756.394803
DRZ24,OUT035,2050.672064
NCS17,OUT045,1709.750219
FDB37,OUT045,3149.953004
FDE10,OUT035,1937.475557
FDC57,OUT045,3299.229366
FDM12,OUT018,2463.2942
FDE24,OUT049,343.2869453
FDW22,OUT045,3043.434544
DRD01,OUT027,879.9222438
NCZ18,OUT027,4085.044941
FDN49,OUT045,691.9584391
FDR22,OUT035,1945.971501
FDV08,OUT019,770.0746721
FDY39,OUT046,3089.263704
FDV36,OUT049,320.2398517
FDO60,OUT045,783.1711434
FDU04,OUT027,1866.189383
FDR20,OUT027,864.7173618
FDW19,OUT019,1811.133809
